random_seed,kernel_size,stride,n_filters,crop,n_train,inhib,time,timestep,theta_plus,theta_decay,intensity,norm,progress_interval,update_interval,mean_all_activity,mean_proportion_weighting,mean_ngram,max_all_activity,max_proportion_weighting,max_ngram
0,18,2,225,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,88.01,88.56167,88.97667,96.0,97.6,97.2
0,18,1,100,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,84.666664,84.82834,85.628334,93.6,92.799995,95.200005
0,14,2,121,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,85.354996,85.579994,86.97334,96.0,94.8,95.6
0,18,2,36,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,74.87333,74.771675,75.89,87.6,84.4,87.6
0,18,2,144,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,85.24167,86.03834,87.018326,94.0,94.8,95.200005
0,18,4,196,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,87.765,88.38333,88.920006,96.0,96.4,97.2
0,18,2,49,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,77.78,77.79833,78.878334,88.4,87.2,90.4
0,14,4,225,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,89.295006,89.731674,90.53333,96.8,96.8,98.4
0,20,4,169,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,86.91501,87.541664,87.829994,93.6,94.8,95.6
0,20,1,36,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,70.208336,70.58833,72.393326,83.200005,80.8,87.2
0,16,4,196,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,88.56834,89.045006,89.95667,96.0,96.8,96.4
0,20,2,81,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,82.94001,83.25,84.01333,92.799995,94.0,94.0
0,20,4,196,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,87.45,87.94834,88.28166,95.6,95.6,97.6
0,16,2,169,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,88.153336,88.41333,88.87167,96.8,96.8,97.6
0,20,4,36,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,65.68166,66.44667,68.5,81.6,81.6,81.6
0,20,2,100,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,84.53166,84.80334,85.753334,93.6,93.6,96.0
0,20,4,121,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,76.38667,76.45999,76.27833,87.6,87.6,86.0
0,20,4,225,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,87.56333,88.235,88.42333,95.6,96.0,94.8
0,18,2,64,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,80.50166,80.506676,81.52334,92.0,90.8,94.4
0,18,4,225,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,88.18667,88.55167,89.10167,95.6,96.0,96.0
0,20,2,121,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,86.558334,86.78,87.275,96.0,96.8,96.4
0,18,2,81,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,82.65,82.71833,83.69833,94.0,92.4,93.6
0,16,4,225,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,89.25833,89.71834,90.33833,97.2,97.6,97.6
0,18,1,121,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,86.06166,86.17666,86.9,94.4,94.4,95.200005
0,18,4,169,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,80.490005,80.53166,80.505005,90.0,90.0,90.0
0,18,1,25,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,65.85667,65.541664,68.066666,80.8,78.0,82.4
0,20,2,144,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,87.246666,87.425,87.79,96.4,96.0,96.0
0,20,1,49,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,73.058334,73.43667,74.625,85.6,84.4,87.6
0,16,1,81,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,81.893326,81.9,83.495,93.6,92.799995,94.8
0,20,2,36,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,65.68166,66.44667,68.5,81.6,81.6,81.6
0,18,1,169,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,87.631676,87.85667,88.381676,97.2,97.2,97.6
0,20,1,64,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,74.753334,75.00167,76.496666,85.2,86.0,86.4
0,18,1,144,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,86.895004,87.253334,87.725,97.2,96.0,96.8
0,20,2,169,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,87.51501,87.71167,88.22167,96.8,97.2,96.8
0,18,1,196,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,88.51001,88.725,89.08,97.2,97.2,96.4
0,18,4,121,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,77.69667,77.72334,77.74,89.200005,89.200005,89.600006
0,18,1,36,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,68.4,67.96333,70.68833,83.600006,83.600006,85.2
0,20,2,196,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,88.231674,88.45166,89.07667,96.0,96.4,96.0
0,18,2,100,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,84.901665,84.903336,85.84667,95.200005,94.8,95.6
0,18,2,121,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,85.791664,85.856674,86.78667,95.6,96.0,96.0
0,18,1,225,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,88.954994,89.175,89.61,96.4,98.0,98.4
0,20,1,81,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,76.67334,77.045006,78.496666,90.4,89.600006,91.6
0,18,4,36,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,62.73667,63.465,64.175,84.0,84.0,84.0
0,20,4,81,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,76.375,76.395004,76.33667,88.0,88.0,88.0
0,20,2,81,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,76.375,76.395004,76.33667,88.0,88.0,88.0
0,18,4,81,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,77.35334,77.37,77.31834,87.2,87.2,86.799995
0,20,4,64,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,70.53834,70.57834,70.47,85.6,85.6,85.2
0,20,2,64,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,70.53834,70.57834,70.47,85.6,85.6,85.2
0,20,4,100,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,76.97,77.01834,77.028336,87.2,87.2,88.0
0,18,4,64,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,74.05334,74.08167,73.885,84.799995,84.799995,84.799995
0,20,2,49,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,71.57667,71.61,71.81167,82.8,82.8,82.8
0,18,2,25,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,72.19334,72.829994,73.36667,84.799995,85.6,86.0
0,20,1,49,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,71.57667,71.61,71.81167,82.8,82.8,82.8
0,20,1,64,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,70.53834,70.57834,70.47,85.6,85.6,85.2
0,20,4,49,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,71.57667,71.61,71.81167,82.8,82.8,82.8
0,18,4,121,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,78.265,78.28501,78.21834,88.4,88.4,88.8
0,20,1,81,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,76.375,76.395004,76.33667,88.0,88.0,88.0
0,20,2,100,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,76.97,77.01834,77.028336,87.2,87.2,88.0
0,18,2,36,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,73.723335,74.393326,75.47666,92.0,91.6,90.8
0,20,1,36,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,67.42,67.85,68.64167,83.200005,83.200005,82.8
0,20,4,121,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,78.57,78.59333,78.62833,87.6,87.6,87.2
0,20,4,36,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,67.42,67.85,68.64167,83.200005,83.200005,82.8
0,20,2,144,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,78.75667,78.82,78.78,88.4,88.4,90.0
0,20,4,25,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,71.759995,71.94334,73.115005,84.799995,85.6,86.0
0,20,4,196,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,80.80666,80.84334,80.93167,89.200005,89.200005,90.4
0,20,2,169,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,79.34167,79.395004,79.45,90.8,90.8,89.600006
0,20,2,196,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,80.80666,80.84334,80.93167,89.200005,89.200005,90.4
0,20,1,144,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,78.75667,78.82,78.78,88.4,88.4,90.0
0,18,4,25,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,74.33667,75.17667,76.3,86.799995,87.6,88.8
0,18,4,196,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,82.57834,82.63,82.63333,94.0,94.0,91.6
0,20,4,225,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,81.37334,81.416664,81.44834,90.8,90.8,90.8
0,20,2,225,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,81.37334,81.416664,81.44834,90.8,90.8,90.8
0,18,2,49,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,77.545006,78.183334,78.9,89.600006,89.600006,92.0
0,18,4,49,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,80.81334,81.085,82.05667,90.8,91.2,92.0
0,20,4,36,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,75.778336,76.168335,76.941666,91.2,88.8,91.6
0,18,4,36,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,77.22667,78.058334,79.38667,92.4,92.799995,92.4
0,20,1,225,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,81.37334,81.416664,81.44834,90.8,90.8,90.8
0,20,4,169,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,79.34167,79.395004,79.45,90.8,90.8,89.600006
0,20,2,36,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,67.42,67.85,68.64167,83.200005,83.200005,82.8
0,18,2,81,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,82.243324,82.80999,83.74,92.0,91.6,92.4
0,20,1,25,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,54.925,55.775,58.506664,81.6,81.6,78.799995
0,20,4,64,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,81.378334,81.893326,82.5,93.6,94.4,95.6
0,18,4,169,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,80.92834,80.96167,80.96,92.799995,92.799995,91.2
0,18,1,25,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,70.75166,70.64168,71.555,88.0,86.0,87.2
0,20,2,25,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,69.759995,70.10167,70.165,80.8,81.6,81.6
0,20,4,49,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,78.566666,79.32166,80.006676,91.6,92.4,92.799995
0,18,4,225,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,81.74834,81.78334,81.89001,92.799995,92.799995,92.799995
0,18,1,36,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,73.98833,74.33,74.683334,84.0,84.4,85.2
0,18,2,100,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,83.93,84.465,85.18167,94.0,94.0,95.200005
0,20,4,81,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,82.768326,83.44334,84.22834,90.8,91.2,92.799995
0,20,1,196,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,80.80666,80.84334,80.93167,89.200005,89.200005,90.4
0,20,2,36,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,75.041664,75.41333,75.85334,88.0,86.799995,88.4
0,18,1,49,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,77.51167,77.856674,78.57834,88.8,88.4,90.0
0,18,4,100,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,84.82834,85.596664,86.48333,94.8,94.8,94.8
0,18,4,81,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,83.941666,84.743324,85.68167,93.6,94.0,94.8
0,20,4,121,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,85.725,86.13167,86.66,95.6,96.4,96.4
0,18,4,121,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,86.405,87.075,87.631676,93.2,94.0,94.4
0,20,2,25,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,54.925,55.775,58.506664,81.6,81.6,78.799995
0,20,4,100,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,84.16,84.68166,85.13667,92.0,93.2,94.0
0,18,1,64,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,80.51667,80.66,81.74167,90.4,90.0,93.2
0,20,4,144,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,86.445,86.895004,87.496666,94.0,94.8,97.2
0,18,4,144,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,87.02,87.61167,88.28166,94.4,96.0,96.0
0,20,2,64,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,80.83667,81.015,81.68833,92.0,91.2,93.6
0,18,2,196,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,87.378334,88.003334,88.348335,96.4,96.4,97.2
0,18,2,36,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,75.270004,75.05333,76.05,84.0,84.0,87.2
0,20,1,25,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,65.75833,66.27333,67.82,77.200005,77.600006,77.600006
0,18,2,225,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,88.081665,88.645004,89.08501,95.6,95.6,96.0
0,18,4,169,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,87.57333,88.151665,88.69833,95.6,97.2,98.4
0,18,1,100,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,84.61833,84.918335,85.73167,93.2,93.2,95.200005
0,18,4,196,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,88.21667,88.75833,89.285,95.6,96.4,96.8
0,20,2,81,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,82.62334,82.79666,83.69334,94.8,94.0,94.4
0,18,2,49,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,78.32166,78.305,79.208336,88.4,88.0,88.8
0,18,4,225,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,88.708336,89.115005,89.543335,95.6,95.200005,97.6
0,20,1,36,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,71.045006,71.52333,72.78333,83.200005,83.200005,84.799995
0,18,4,49,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,69.308334,69.525,69.34,86.0,86.0,86.0
0,20,2,121,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,86.17166,86.43166,87.2,96.4,97.6,96.8
0,20,1,49,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,73.39001,73.75833,75.118324,84.799995,84.0,87.6
0,18,1,169,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,87.59834,87.94666,88.57334,97.6,97.2,97.2
0,18,1,121,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,86.05667,86.26833,86.854996,95.6,94.4,96.4
0,20,2,144,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,86.895004,87.02334,87.795,95.6,95.6,96.0
0,18,2,81,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,82.705,82.829994,84.07,94.4,92.799995,95.200005
0,18,1,225,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,88.86167,89.14333,89.528336,96.0,96.0,96.8
0,20,2,169,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,87.776665,88.06501,88.7,96.0,96.4,98.0
0,18,1,196,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,88.245,88.45667,88.94834,97.2,96.8,97.2
0,18,1,144,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,86.22334,86.48166,87.36001,94.0,95.200005,97.6
0,20,1,64,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,75.066666,75.33667,76.83667,86.4,85.2,87.6
0,20,2,196,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,88.46,88.61667,89.09,97.6,97.6,97.2
0,18,2,100,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,83.95333,84.08166,85.12666,94.4,94.4,96.0
0,20,2,225,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,88.56333,88.90833,89.41167,97.2,97.2,97.2
0,18,1,36,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,69.115,68.8,70.89666,84.4,81.6,86.4
0,18,2,121,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,85.45334,85.631676,86.69334,96.0,95.6,96.8
0,20,1,81,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,76.87334,77.090004,78.69833,88.4,88.4,90.8
0,18,1,49,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,70.69333,70.253334,72.19333,84.4,83.200005,87.2
0,20,4,25,4,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,54.925,55.775,58.506664,81.6,81.6,78.799995
0,20,1,100,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,78.32334,78.53,80.05166,89.200005,87.6,92.799995
0,18,2,169,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,87.104996,87.245,88.14666,97.6,96.8,97.2
0,18,2,196,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,87.535,87.708336,88.721664,97.2,97.6,97.6
0,18,1,64,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,71.60166,71.28666,73.07,85.2,83.200005,88.0
0,20,1,121,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,79.276665,79.53833,80.89,92.4,91.2,93.2
0,18,2,225,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,87.97334,88.26167,89.39167,97.6,97.2,98.0
0,20,1,144,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,80.095,80.53333,81.84333,93.2,92.0,96.8
0,18,1,81,2,60000,250.0,300,1.0,0.05,1e-07,0.5,0.25,10,250,72.176674,71.995,74.255,85.2,84.799995,86.799995
